t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,u_1,u_2,u_3,u_4,comm_t,comm_id,comm_type
0.05493464230903124385,-11.49937627971512732,3.799812019981973155,2.500613976070714894,0.9919679276887978236,0.03649933656788242886,0.1211091532857892783,-4.246002983836064722e-05,0.04531099030133579203,-0.01365651485528433969,0.01994965284780148701,2.665176748194858725,8.84198728815812629,-0.00618303561427670581,2.459259898590166138,-0.7412756101437155687,-0.1295727447184504555,0,5,3.86296,1.13704,0.0039239,0,3
0.05885854533110490561,-11.49917865547798534,3.799752456353456154,2.500692784592255524,0.9894197621783066277,0.0418640353412124272,0.1389098036767889288,-5.595612205556329931e-05,0.05564904819588529367,-0.0167727125570161506,0.02015119131110756218,2.855678101479396602,9.473517630963515401,-0.007604999784914965796,2.813464941024615751,-0.8480834543511950319,-0.232927963409913813,0,5,3.86296,1.13704,0.0039239,0,3
0.06278244835317856043,-11.49893768655701187,3.799679826989648568,2.500771532566700373,0.9863106045115034304,0.04758236971932709725,0.157883831313152867,-7.244023302406071797e-05,0.06741672465754577903,-0.02032003788128951965,0.01990414756173755628,3.046228065315098821,10.10503312797842845,-0.009229855209420260997,3.187698059920526905,-0.9609505216681765161,-0.3586772998613469432,0,5,3.86296,1.13704,0.0039239,0,3
0.06670635137525221525,-11.49864761285541448,3.799592394661582606,2.500848280196004136,0.9825647837695720144,0.0536485429742350195,0.178011996531728528,-9.232431604548579473e-05,0.08068967544274706361,-0.0243213956367640087,0.01911512704416708924,3.236837010500129175,10.73653060970633533,-0.01107116124944898528,3.580416905128980698,-1.079418707530389154,-0.5096507077271325015,0,5,3.86296,1.13704,0.0039239,0,3
0.07063025439732587007,-11.49830239003872201,3.79948833601482816,2.500920699208114328,0.9781024095773906968,0.06005557907656081801,0.1992711474707956343,-0.0001160471071317207805,0.09553692237738775628,-0.02879772024112726286,0.01767947046643301989,3.427516688745772644,11.36800648348011933,-0.01314248869841228712,3.989777281969658862,-1.202940254729753855,-0.6887546119252526688,0,5,3.86296,1.13704,0.0039239,0,3
0.0745541574193995249,-11.4978957179700334,3.799365750015242682,2.500986028150452345,0.972839590324720227,0.06679517776907965831,0.2216337402657088951,-0.0001440741644630801478,0.1120196074522294971,-0.03376760566789727136,0.01548101883445140471,3.618280319399622691,11.99945670641901962,-0.01545742205560588119,8.827203833072688965,-2.661736952814081292,8.239586055378889995,5,5,5,5,0.00396214,1,1
0.0785162937327687771,-11.49738033508810275,3.799210383455990492,2.501112625544209322,0.9667929131053102365,0.07374380308888196789,0.2446901778682383788,-0.0001771575295570159661,0.1487007320370482555,-0.04482905127096092207,0.04810551401726421983,3.61879081059502461,11.99930077123644345,-0.01792263141001396859,9.684817424749860848,-2.920709720335008086,7.759409144761434618,5,5,5,5,0.00396214,1,1
0.08247843004613802931,-11.49671294615291117,3.799009175337908495,2.501364600988663422,0.960150260313599957,0.08064682397179386009,0.2675958164237248194,-0.0002151438849363041634,0.1887331587785208986,-0.05690274497698573353,0.07874015195473989259,3.619376701174845223,11.99912177486712395,-0.02038817982206897125,10.51851963672682366,-3.172595317646716317,7.235355939233683031,5,5,5,5,0.00396214,1,1
0.08644056635950728151,-11.49588046596576163,3.798758172220976892,2.501733729312496823,0.9529157267373677964,0.08750000917146098789,0.290336527826736468,-0.0002580488760860359448,0.2320180459286373398,-0.06995940113626232526,0.1072136132085424604,3.62003799884619637,11.9989197027358987,-0.02285411390929510331,11.32625032275923793,-3.416788366175701697,6.668718485343251956,5,5,5,5,0.00396214,1,1
0.09040270267287653372,-11.49487021695880529,3.798453541402019518,2.502211116971920557,0.9450937720240653039,0.09429915611080151583,0.3128982862122496322,-0.0003058895344806121107,0.2784485143529640272,-0.08396737259707283407,0.1333599066999986982,3.620774712305508292,11.99869453838941347,-0.02532048028671778778,12.10601336545489914,-3.652702454802572607,6.060893823632662603,5,5,5,5,0.00396214,1,1
0.09436483898624578592,-11.4936699605246968,3.798091580118603261,2.50278722397764275,0.9366892179346295588,0.1010400932773336397,0.335267176655822452,-0.0003586841838952348248,0.3279099110249835136,-0.09889272873806234654,0.1570187789723138383,3.621586851237691196,11.99844626349507593,-0.02778732556655534938,12.85588159744097325,-3.879771585901057307,5.413380544840993736,5,5,5,5,0.00396214,1,1
0.09832697529961503813,-11.49226792726406821,3.797668724432536891,2.503451887415698796,0.9277072453743326896,0.1077186826021124116,0.3574294038047332034,-0.0004164523386799322876,0.3802800916860563651,-0.1146993391315010574,0.178036109309158308,3.622474426315200446,11.99817485783988502,-0.03025469635790857884,13.5740015525973341,-4.097451571065925613,4.727775095773115055,5,5,5,5,0.00396214,1,1
0.1022891116129842903,-11.49065284607622672,3.797181557771071692,2.504194346504159618,0.9181533912024905097,0.1143308218210343369,0.3793713004347105677,-0.0004792145941475009431,0.4354297219743622493,-0.1313489626312407121,0.1962642897356063898,3.623437449197004501,11.99788029932914846,-0.03272263926644795873,14.25859803564589079,-4.305221373089842984,4.005767843938730088,5,5,5,5,0.00396214,1,1
0.1062512479263535425,-11.488813972021374,3.796626819104734984,2.505003269123955434,0.9080335448229883699,0.1208724468172765187,0.4010793359269295144,-0.00054699250923843706,0.4932225962806573438,-0.1488013416657985311,0.2115625889646572666,3.624475932527457811,11.99756256398507226,-0.03519120089409826652,14.90797849883306192,-4.502584390881559706,3.24913891065784588,5,5,5,5,0.00396214,1,1
0.1102133842397227947,-11.48674111288565136,3.796001410741630888,2.505866779758411766,0.8973539445577177753,0.1273395339436457774,0.4225401246599969629,-0.0006198084816374420727,0.5535159735449926011,-0.1670143015041725965,0.2237974993921263145,3.62558988993507425,11.99722162594524022,-0.03766042783872040889,15.52053721491799543,-4.689069684158376994,2.459753782899869901,5,5,5,5,0.00396214,1,1
0.1141755205530920469,-11.48442465438350268,3.795302405718989469,2.506772488772623486,0.8861211738051493203,0.1337281023236230326,0.4437404343117030137,-0.0006976856155274165517,0.6161609291667817789,-0.1859438542497356961,0.2328430662844639398,3.626779336031207279,11.99685745746096543,-0.04013036669379014404,16.09475923618055404,-4.864233134894210941,1.639558714668734485,5,5,5,5,0.00396214,1,1
0.1181376568664612992,-11.48185558393523564,3.794527054773729979,2.507707522960494373,0.8743421569864003873,0.1400342161298974708,0.4646671940653709365,-0.0007806475821779815857,0.6810027221608888626,-0.2055443073059004533,0.2385811983479349807,3.628044286408628416,11.99647002889552816,-0.0426010640480735045,16.62922412969050967,-5.027658542660343954,0.7905759292651015624,5,5,5,5,0.00396214,1,1
0.1220997931798305514,-11.47902551296113494,3.793672792874850597,2.508658557284134005,0.862024155281285176,0.1462539868391964648,0.4853075027156977805,-0.0008687184735764886655,0.7478811766548261186,-0.2257683760462255995,0.2409019589134695494,3.629384757640012005,11.99605930872229287,-0.04507256648529881643,17.12260947963021351,-5.178958651158768411,-0.08510136575258303582,5,5,5,5,0.00396214,1,1
0.1260619294931998036,-11.4759266976371741,3.792737245301531335,2.509611847727376333,0.8491747621569654125,0.1523835754622272498,0.5056486366690400303,-0.000961922649320170694,0.8166310767867979159,-0.2465673004112688693,0.2397038370192587364,3.63080076727631873,11.99562526352270631,-0.04754492058382479847,17.57369414803702767,-5.317776103417589439,-0.9853141386248165379,5,5,5,5,0.00396214,1,1
